;Go_score;Player_Load;cardioWorkload;date;exercises;giorni_dopo_game;giorni_prima_game;intensity;kinematicWorkload;mechanicalWorkload;metabolicWorkload;perceivedWorkload;playerName;rpe;workload;giorno;mese;Go_score+1
5474;4.4;259.4791;0.0;2017-12-07;['Set-pieces', 'Boxes-5v2', 'Session'];-2.0;-2.0;32.64567727761121;0.0;41.43578669073389;8.790384106553066;21.51673635360757;Player25;2.0;1.3714849661137976;7;12;5.0
5475;5.0;291.58099999999996;0.0;2017-12-08;['Football-tennis', 'Game-11v11', 'Session'];-2.0;-2.0;52.4682681730937;54.4618740245714;58.90400569726925;24.485016750857802;41.47908305478509;Player25;4.0;2.339311862734392;8;12;5.0
5476;5.0;300.2865;0.0;2017-12-09;['Set-pieces', '10v11', 'Session', 'Warm-up'];-2.0;-2.0;45.90525490094701;72.86103459158167;66.75024167820854;29.09069376563013;21.50139082143841;Player25;2.0;2.6306966041427144;9;12;5.0
5479;4.6;332.1327;0.0;2017-12-12;['Passing-drill square', 'Warm-up', 'Session', 'Int-run 20 40', 'Game-11v11'];-2.0;-2.0;74.26317996181326;111.44642644677789;77.31515089569791;71.77581115622941;40.71088259709448;Player25;4.0;3.969184547450421;12;12;4.8
5480;4.8;248.59;0.0;2017-12-13;['5-plus 2 v 8 plus 1', 'Session', 'Warm-up'];-2.0;-2.0;41.672512560060994;36.10345255411674;68.1255662025917;32.41334592403873;31.768592079188927;Player25;3.0;2.2366856749212056;13;12;4.8
5481;4.8;221.2379;0.0;2017-12-14;['Set-pieces', 'Warm-up', 'Session', '11v1'];-2.0;-2.0;20.927306170799287;0.0;11.37098633265887;2.6942269303417183;11.42067028491972;Player25;1.0;0.4716901337093926;14;12;4.8
5482;4.8;235.4548;0.0;2017-12-15;['Session', '10v11', 'Warm-up'];-2.0;-2.0;49.005552663321545;0.0;56.62024645821252;25.85465924137907;19.916280802329286;Player25;2.0;1.8865696282039237;15;12;4.8
5504;4.6;214.7583;0.0;2018-01-06;['Session', 'Possession-10v10 conquer line', 'Warm-up', 'Passing-drill squa', 'Position-game 4v4 '];-1.0;-1.0;59.2;0.0;51.5;17.2;39.4;Player25;4.0;1.9;6;1;4.6
5505;4.6;308.5654;0.0;2018-01-07;['Session', '2nd-part', 'Defensive-phase', 'Warm-up', '3rd-part', '1st-part'];-2.0;7.0;38.3;29.1;89.4;40.9;35.3;Player25;3.0;2.7;7;1;4.6
5506;4.6;576.8346;0.0;2018-01-08;['Session', 'Int-run 20 40 1', 'Boxes-8 plus 1 v 3', 'Offensive-phase 9v7 plus 5v2 ', 'Game-11v11', 'Warm-up', '5v5-plus 1J 1', 'Offensive-phase 7v6 2', 'Int-run 20 40 2', 'Int-run 20 40 3'];-2.0;6.0;57.7;126.5;105.7;95.2;82.4;Player25;6.0;5.2;8;1;4.0
5507;4.0;355.80699999999996;0.0;2018-01-09;['2nd-block', 'Defensive-phase', 'Warm-up', 'Session', '3rd-block', '1st-block'];-2.0;5.0;40.1;30.8;111.4;43.9;49.3;Player25;4.0;3.3;9;1;4.6
5508;4.6;436.8751;0.0;2018-01-10;['Warm-up', 'Session', 'Session', '3rd-defensive phase 5v4 plus 5J', 'Int-run 20 20', 'Warm-up', 'Yo-yo-IRT L2', '2nd-defensive phase 5v4 plus 5J', 'Int-run 20 40', '1st-defensive phase 5v4 plus 5J'];-4.0;8.0;89.8;42.1;175.6;73.10000000000001;71.4;Player25;6.5;5.3;10;1;4.4
5510;4.3;307.7275;0.0;2018-01-12;['Boxes-6v2', '11v1', 'Session', 'Game-11v11'];-2.0;2.0;52.8;0.0;55.2;20.4;38.0;Player25;3.5;1.8;12;1;4.1
5511;4.1;216.1705;0.0;2018-01-13;['Session', '10v11', 'Warm-up'];-2.0;1.0;55.8;24.5;42.7;23.8;19.3;Player25;2.0;1.5;13;1;4.4
5512;4.4;292.45599999999996;0.0;2018-01-14;['1st.half', 'game'];0.0;0.0;76.8;50.1;53.6;61.9;0.0;Player25;0.0;2.8;14;1;4.4
5514;4.4;347.921;0.0;2018-01-16;['Game-11v11', 'Session', 'Warm-up', 'Defensive-phase 5v6', 'Defensive-phase 7v8'];2.0;5.0;49.1;46.4;63.3;50.1;0.0;Player25;0.0;2.7;16;1;4.4
5515;4.4;517.2269;0.0;2018-01-17;['1st-block', '5th-block', '5v5-plus GKs', 'Passing-drill Frec', '2nd-block', '4th-block', '3rd-block', 'Warm-up', 'Session', '6th-block', 'Session', '1st-block', '2nd-block', '3rd-block', 'Set-pieces', 'Int-run 15 15', 'Passing-drill square'];6.0;8.0;106.0;80.0;69.1;85.4;91.6;Player25;9.0;4.5;17;1;4.8
5517;4.4;456.9094;0.0;2018-01-19;['Boxes-6v2', 'Session', 'Warm-up', 'Offensive-phase 11v1'];5.0;2.0;38.5;30.0;47.4;25.1;25.5;Player25;2.0;1.7;19;1;4.4
5518;4.4;310.9978;0.0;2018-01-20;['Session', 'Offensive phase build up with opponents', '10v11', 'Warm-up'];6.0;1.0;46.7;25.6;24.2;28.2;21.2;Player25;2.0;1.2;20;1;4.6
5519;4.6;279.7343;0.0;2018-01-21;['4th-block', '2nd-block', '5v5-plus 1J plus G', 'Session', '3rd-block', '1st-block'];0.0;0.0;64.5;30.1;59.3;35.0;51.7;Player25;5.0;2.3;21;1;4.4
5521;4.8;299.7275;0.0;2018-01-23;['Offensive-phase 11v1', 'Session', 'Boxes-6v2', 'Game-11v11', 'Warm-up'];2.0;2.0;54.4;33.0;30.7;30.2;33.3;Player25;3.0;1.6;23;1;4.4
5522;4.4;193.3501;0.0;2018-01-24;['Session', 'Warm-up'];3.0;1.0;48.8;20.7;16.4;23.9;20.1;Player25;2.0;1.0;24;1;4.4
5523;4.4;500.5014;0.0;2018-01-25;['game', '1st.half', '2nd.half'];0.0;0.0;80.8;115.2;97.7;88.7;74.6;Player25;6.0;4.8;25;1;3.8
5527;4.4;368.8317;0.0;2018-01-29;['Game-11v11', 'Warm-up', 'Passing-drill square', 'Session', 'Possession-10v10 conquer line'];-2.0;6.0;63.4;32.0;57.6;32.8;42.0;Player25;4.0;2.1;29;1;4.8
5528;4.8;369.0592;0.0;2018-01-30;['Defensive-phase', 'Session', 'Warm-up', 'Game-11v11'];-2.0;5.0;51.9;37.4;75.7;50.6;57.3;Player25;5.0;2.8;30;1;4.4
5529;4.4;359.6035;0.0;2018-01-31;['2nd-block defensive phase 5v7 plus 1 per 2', 'Session', 'Passing-drill freccia', '1st-block defensive phase 5v7 plus 1 per 2'];-2.0;4.0;0.0;0.0;0.0;0.0;0.0;Player25;4.0;0.0;31;1;4.5
5535;;173.0674;0.0;2018-02-06;['Session'];2.0;5.0;0.0;0.0;0.0;0.0;0.0;Player25;1.0;0.0;6;2;5.0
5536;5.0;394.7278;0.0;2018-02-07;['Session'];3.0;4.0;80.1;0.0;0.0;0.0;30.6;Player25;3.0;1.5;7;2;4.8
5537;4.8;316.4808;0.0;2018-02-08;['Session'];4.0;3.0;49.7;0.0;17.8;25.7;20.5;Player25;2.0;1.1;8;2;4.8
5542;;341.5554;0.0;2018-02-13;['Session'];2.0;3.0;65.3;0.0;0.0;0.0;10.1;Player25;1.0;0.5;13;2;4.8
5544;4.8;254.7916;0.0;2018-02-15;['Session'];4.0;1.0;54.5;0.0;5.5;0.0;29.4;Player25;3.0;1.1;15;2;
5553;4.8;197.6831;0.0;2018-02-24;['Session'];1.0;5.0;65.5;0.0;32.0;9.3;27.9;Player25;3.0;1.3;24;2;4.8
5554;4.8;276.1698;0.0;2018-02-25;['Passing-drill square', 'Block-2 10v11', 'Session', 'Int-run 20 40 1', 'Int-run 20 40 2', 'Block-1 10v11'];2.0;4.0;97.5;80.2;43.4;75.7;39.7;Player25;4.0;3.1;25;2;4.8
5558;4.6;333.5357;0.0;2018-03-01;['Attacking-defending on cross', 'Game-11v11', 'Defensive-phase 5v6', 'Warm-up', 'Session'];0.0;0.0;64.3;37.5;82.8;56.1;56.5;Player25;5.0;3.0;1;3;4.8
5559;4.8;310.7607;0.0;2018-03-02;['Int-run 15 15', 'Session', 'Block-3 defensive phase 5v5 plus 2J situational', 'Warm-up', 'Int-run 10 10', 'Int-run 5 15', 'Block-2 defensive phase 5v5 plus 2J situational', 'Block-1 defensive phase 5v5 plus 2J situational'];-2.0;4.0;72.4;86.3;57.1;78.9;54.2;Player25;5.0;3.5;2;3;5.0
5560;5.0;135.154;0.0;2018-03-03;['Session'];-2.0;3.0;35.6;0.0;32.4;11.4;19.5;Player25;2.0;1.1;3;3;4.8
5561;4.8;366.4944;0.0;2018-03-04;['Offensive-phase 11v1', 'Penalty', 'Session', 'Game-11v11 plus set pieces defensive', 'Boxes 8v2 plus 7v3'];-2.0;2.0;60.0;45.1;40.7;44.9;35.4;Player25;3.0;2.1;4;3;5.0
5562;5.0;286.7386;0.0;2018-03-05;['Session', '10v11', 'Warm-up'];-2.0;1.0;65.8;30.9;41.4;38.9;31.1;Player25;3.0;1.8;5;3;5.0
5564;5.0;129.6659;0.0;2018-03-07;['Session'];1.0;3.0;116.0;0.0;0.0;71.1;36.1;Player25;4.0;2.8;7;3;5.0
5565;5.0;326.4242;0.0;2018-03-08;['Warm-up', 'Session', 'Offensive-phase 11v8', 'Defensive-phase shifting and build up'];2.0;2.0;52.8;0.0;22.6;22.5;33.8;Player25;3.0;1.3;8;3;5.0
5566;5.0;323.4051;0.0;2018-03-09;['10v11', 'Warm-up', 'Session'];3.0;1.0;56.0;38.3;39.4;43.9;35.6;Player25;3.0;2.0;9;3;5.0
5569;4.8;405.6698;0.0;2018-03-12;['Block-2', 'Session', 'Possession-10v10 4 gates', 'Passing-drill freccia', 'Block-1', 'Warm-up'];2.0;4.0;91.1;102.5;51.3;106.4;53.3;Player25;5.0;4.1;12;3;4.8
5570;4.8;358.991;0.0;2018-03-13;['Defensive-phase 7v8 defenders', 'Warm-up', 'Session', 'Game-11v11'];3.0;3.0;62.3;48.8;64.6;58.1;58.4;Player25;5.0;2.9;13;3;5.0
5571;5.0;206.5985;0.0;2018-03-14;['Session', 'Set-pieces defensive', 'Boxes-8v2 plus 7v3', 'Offensive-phase 11v1'];4.0;2.0;40.6;0.0;28.8;9.1;20.8;Player25;2.0;1.1;14;3;5.0
5572;5.0;292.0704;0.0;2018-03-15;['Warm-up', 'Session', '10v11'];5.0;1.0;57.0;29.8;36.6;39.0;21.9;Player25;2.0;1.6;15;3;5.0
5577;4.3;381.4987;0.0;2018-03-20;['Game-11v11', 'Int-run 20 40', 'Passing-drill (freccia boxes square)', 'Session', 'Warm-up'];-1.0;-1.0;87.9;75.3;44.9;72.8;21.1;Player25;2.0;2.9;20;3;5.0
5578;5.0;302.4524;0.0;2018-03-21;['Hand-ball game 11v11', 'Session', 'Game-11v11', 'Warm-up'];5.0;3.0;79.6;35.1;49.6;36.7;40.9;Player25;4.0;2.0;21;3;4.8
5579;4.8;449.0381;0.0;2018-03-22;['Boxes-5v2', 'Session', 'Int-run 15 15', 'Block-1', 'Block-3', 'Warm-up'];6.0;2.0;81.3;0.0;46.7;85.0;45.7;Player25;4.0;3.1;22;3;5.0
5580;5.0;285.35900000000004;0.0;2018-03-23;['Session'];7.0;1.0;34.2;0.0;34.3;8.3;52.8;Player25;5.0;1.8;23;3;5.0
5581;5.0;399.8541;0.0;2018-03-24;['1st.half', 'game', '2nd.half'];0.0;0.0;105.3;139.1;67.9;92.7;52.9;Player25;5.0;4.7;24;3;
5583;5.0;389.1003;0.0;2018-03-26;['Warm-up', 'Game-8v8 plus 1J', 'Int-run 20 40', 'Session', 'Passing-drill boxes plus freccia'];2.0;5.0;81.0;195.8;58.7;94.1;0.0;Player25;0.0;5.6;26;3;5.0
5584;5.0;399.1081;0.0;2018-03-27;['Warm-up', 'Block-4', 'Session', 'Block-3', 'Defensive-phase 7 plus 1 vs 8', 'Block-2', 'Block-1'];3.0;4.0;0.0;0.0;0.0;0.0;0.0;Player25;5.0;0.0;27;3;4.8
5585;4.8;169.2376;0.0;2018-03-28;['Set-pieces defensive', 'Session', 'Boxes-8v2'];4.0;3.0;0.0;0.0;0.0;0.0;0.0;Player25;2.0;0.0;28;3;4.8
5586;4.8;258.0481;0.0;2018-03-29;['Warm-up', 'Session', 'Game-11v11', 'Offensive-phase 11v1 plus 11v7'];5.0;2.0;60.9;0.0;30.9;27.2;31.4;Player25;3.0;1.5;29;3;5.0
5587;5.0;253.9173;0.0;2018-03-30;['10v11', 'Session', 'Warm-up'];6.0;1.0;55.5;25.4;38.4;31.5;21.2;Player25;2.0;1.5;30;3;3.4000000000000004
5591;4.8;346.4346;0.0;2018-04-03;['Int-run 20 40', 'Passing-drill boxes plus square', 'Game-11v11', 'Session', 'Warm-up'];-2.0;6.0;86.8;91.7;52.6;84.0;42.2;Player25;4.0;3.5;3;4;5.0
5592;5.0;211.3146;0.0;2018-04-04;['Warm-up', 'Session', 'Defensive-phase'];-2.0;5.0;41.8;25.7;51.4;33.8;34.0;Player25;3.0;1.9;4;4;
5593;;496.79400000000004;0.0;2018-04-05;['1st-half', 'Warm-up', '2nd-half', 'Session'];-2.0;4.0;88.5;122.1;73.7;104.4;58.6;Player25;5.0;4.7;5;4;5.0
5594;5.0;201.1651;0.0;2018-04-06;['Set-pieces defensive', 'Role-specific drill', 'Boxes-8v2', 'Session'];-2.0;3.0;47.5;0.0;50.5;16.9;20.4;Player25;2.0;1.6;6;4;5.0
5595;5.0;393.3498;0.0;2018-04-07;['Offensive-phase build up', 'Warm-up', 'Game-11v11', 'Session', 'Offensive-phase 11v1'];-2.0;2.0;67.2;47.6;44.5;51.5;47.5;Player25;4.0;2.4;7;4;5.0
5596;5.0;285.0049;0.0;2018-04-08;['Session'];-2.0;1.0;59.1;36.6;29.7;33.1;30.9;Player25;3.0;1.6;8;4;4.1
5597;4.1;162.2023;0.0;2018-04-09;['Intermittent-run', 'Warm-up', 'Session'];0.0;0.0;101.9;0.0;36.1;49.7;54.6;Player25;6.0;2.4;9;4;
5598;;44.5457;0.0;2018-04-10;['Session'];1.0;4.0;26.3;18.4;0.0;16.3;18.1;Player25;2.0;0.9;10;4;4.1
5599;4.1;346.216;0.0;2018-04-11;['CB-block 1', 'Possession-10v10 4 gates', 'Specific-intermitttent run', 'CB-block 2', 'Warm-up', 'Passing-drill (boxes plus croce)', 'Session'];2.0;3.0;74.7;87.2;58.1;95.0;55.6;Player25;5.0;3.8;11;4;4.3
5600;4.3;297.3732;0.0;2018-04-12;['Warm-up', 'Session', 'Role-specific drill', 'Game-11v11'];3.0;2.0;59.4;0.0;37.0;18.7;42.6;Player25;4.0;1.7;12;4;4.8
5601;4.8;209.0536;0.0;2018-04-13;['Session', 'Boxes-5v2', '10v11'];4.0;1.0;55.6;21.9;50.3;26.1;29.5;Player25;3.0;1.7;13;4;5.0
5603;4.6;98.1119;0.0;2018-04-15;['Session'];1.0;4.0;98.6;54.9;5.7;49.6;26.8;Player25;3.0;2.0;15;4;4.1
5604;4.1;394.5141;0.0;2018-04-16;['Session', 'Possession-10v10 4 gates', 'Passing-drill boxes plus specchio', 'Warm-up'];2.0;3.0;77.9;94.4;62.3;94.7;55.7;Player25;5.0;3.9;16;4;4.6
5605;4.6;381.2539;0.0;2018-04-17;['Role-specific drill defenders', 'Game-11v11', 'Warm-up', 'Session'];3.0;2.0;85.6;42.6;57.5;48.6;52.5;Player25;5.0;2.5;17;4;4.6
5606;4.6;225.0231;0.0;2018-04-18;['Boxes-5v2', 'Session', '10v11'];4.0;1.0;62.9;74.7;39.6;43.9;30.2;Player25;3.0;2.5;18;4;5.0
5608;5.0;100.5238;0.0;2018-04-20;['Session'];1.0;3.0;107.3;50.5;8.6;44.7;26.8;Player25;3.0;1.8;20;4;4.6
5609;4.6;160.6674;0.0;2018-04-21;['Warm-up', 'Session', 'Set-pieces'];2.0;2.0;35.7;15.7;26.4;13.1;10.6;Player25;1.0;0.9;21;4;5.0
5610;5.0;249.2531;0.0;2018-04-22;['Boxes-5v2', '10v11', 'Session', 'Offensive-phase 11v1'];3.0;1.0;55.8;32.8;43.6;41.3;32.5;Player25;3.0;1.9;22;4;5.0
5612;4.8;79.7739;0.0;2018-04-24;['Session'];1.0;4.0;106.9;105.6;8.3;57.4;35.8;Player25;4.0;3.1;24;4;4.4
5613;4.4;217.55;0.0;2018-04-25;['Possession-10v10 4 gates', 'Session', 'Warm-up'];2.0;3.0;72.2;52.2;33.5;47.4;39.8;Player25;4.0;2.2;25;4;4.6
5614;4.6;353.3733;0.0;2018-04-26;['Session', 'Warm-up', 'Game-11v11', 'Role-specific drill'];3.0;2.0;76.6;44.6;62.8;41.3;43.2;Player25;4.0;2.4;26;4;4.8
5615;4.8;206.3623;0.0;2018-04-27;['Session', '10v11', 'Boxes 5v2'];4.0;1.0;59.8;68.5;36.3;45.1;41.2;Player25;4.0;2.5;27;4;5.0
5618;4.6;263.3908;0.0;2018-04-30;['Passing-drill square', 'Int-run 20 20', 'Possession-10v10 conquer line', 'Session'];2.0;5.0;94.0;133.8;40.5;109.1;39.9;Player25;4.0;4.5;30;4;5.0
5619;5.0;236.1187;0.0;2018-05-01;['Game-11v11', '2v2', 'Session', '3v3', 'Warm-up', '1v1'];3.0;4.0;52.5;38.8;62.1;44.8;55.5;Player25;5.0;2.6;1;5;5.0
5620;5.0;207.7178;0.0;2018-05-02;['Session'];4.0;3.0;39.1;0.0;22.0;14.6;11.0;Player25;1.0;0.8;2;5;5.0
5621;5.0;297.0086;0.0;2018-05-03;['Session', '10v11', 'Boxes-8v2'];5.0;2.0;60.2;59.3;52.3;54.1;44.5;Player25;4.0;2.6;3;5;5.0
5622;5.0;297.0294;0.0;2018-05-04;['Session', '10v11', 'Warm-up', 'Set-pieces defensive'];6.0;1.0;53.9;35.5;52.9;37.8;46.0;Player25;4.0;2.2;4;5;5.0
5625;4.6;167.8366;0.0;2018-05-07;['Session', 'Warm-up', 'Int-run 20 40', 'Passing-drill freccia'];2.0;2.0;77.6;49.5;11.8;44.9;28.2;Player25;3.0;1.8;7;5;5.0
5626;5.0;281.2202;0.0;2018-05-08;['Session', 'Boxes-5v2', 'Set-pieces', '10v11'];3.0;1.0;50.9;30.1;42.0;28.3;0.0;Player25;0.0;1.7;8;5;
5645;;154.7398;0.0;2017-06-30;['Intermittent-run', 'Hand-ball', 'Warm-up', 'Session'];-2.0;-2.0;79.4985091483159;0.0;81.88603833992134;21.40833009072733;18.564495812456066;Player26;2.0;2.5013796821373244;30;6;
5647;;167.175;0.0;2017-07-02;['Session'];-2.0;-2.0;98.52605382986464;0.0;69.4757825950041;40.6499803076434;18.426881126792505;Player26;2.0;2.383774180835406;2;7;
5648;;2.9566;0.0;2017-07-03;['Passing-drill squa', 'Game-7vs7', 'Session', 'Defensive-on count', 'Warm-up'];-2.0;-2.0;13.139378670040331;0.0;0.0;0.0;0.0;Player26;0.0;0.0;3;7;
5649;;310.4535;0.0;2017-07-04;['Agility', 'Preparation-to the', 'Warm-up', 'Set-pieces', 'Session'];-2.0;-2.0;67.60827381371682;40.86454686908415;161.37683964194525;46.09199025470151;33.58322263865968;Player26;3.0;4.399197367991898;4;7;
5650;;207.9233;0.0;2017-07-05;['Session'];-2.0;-2.0;94.83291421632285;32.259526708548734;160.1133193749373;50.269167966012;28.634043301090017;Player26;3.0;4.33184788719578;5;7;
5651;;123.9091;0.0;2017-07-06;['Session'];-2.0;-2.0;58.51400945369598;0.0;0.0;16.166196630051278;0.0;Player26;0.0;0.8083098315025641;6;7;
5652;;186.0569;0.0;2017-07-07;['Session', 'Warm-up', 'Offensive-combinat'];-2.0;-2.0;48.91655656809458;0.0;26.81777311875948;12.702329572719087;20.13925077417609;Player26;2.0;1.0352662915760629;7;7;
5655;;297.4148;0.0;2017-07-10;['Passing-drill squa', '10vs10-conquer lin', 'Game-11vs11', 'Session'];-2.0;-2.0;63.277670450520354;31.65140545412341;66.32235327153221;23.37183410239431;32.224116714984476;Player26;3.0;2.0894231168653365;10;7;4.6
5656;4.6;304.8137;0.0;2017-07-11;['Defensive-line', 'Session', 'Game-11vs11', 'Warm-up'];-2.0;-2.0;61.72657741988103;38.33346608561485;74.2520714855852;34.78441012202132;33.68625225103295;Player26;3.0;2.4144802132517365;11;7;4.4
5657;4.4;223.5231;0.0;2017-07-12;['Warm-up', 'Reactive-shoots', '11vs1', 'Session'];-2.0;-2.0;51.701213301221856;28.555041145290843;43.902238013125455;24.74202228322027;21.323645085207964;Player26;2.0;1.543061563854804;12;7;5.0
5658;5.0;203.0602;0.0;2017-07-13;['Preparation-to the', 'Set-pieces', 'Session', 'Warm-up', 'Trow-in'];-2.0;-2.0;49.32505332459301;22.827193582854505;49.12003235779822;22.241667347727013;20.840599148502786;Player26;2.0;1.5538019269230754;13;7;4.1
5660;4.6;216.0034;0.0;2017-07-15;['Third-game', 'First-game', 'Fourth-game', 'Warm-up', 'Second-game', 'Session'];-2.0;-2.0;61.755431381579704;24.580290712889575;56.38483224867174;21.74767025157067;40.0315016191456;Player26;4.0;1.9135899316624316;15;7;
5663;4.1;193.4759;0.0;2017-07-18;['Session', 'Defensive-line 4vs', 'Warm-up'];-2.0;-2.0;54.74073411701874;24.815037556935824;46.585083535578434;23.75985179326699;30.135630904296654;Player26;3.0;1.6314569608571827;18;7;4.4
5665;4.4;365.6373;0.0;2017-07-20;['Warm-up', 'Reactive-shoots', '11vs1', 'Game-11vs11', 'Session'];-2.0;-2.0;53.34102207195279;45.92293730863201;85.98187918344144;43.4123587276064;38.48937491665809;Player26;3.0;2.835915261288884;20;7;5.0
5666;5.0;222.3321;0.0;2017-07-21;['Warm-up', 'Set-pieces', 'Preparation-to-the', 'Session'];-2.0;-2.0;55.60956744700339;25.725832725880643;60.33190816712502;24.282339866664195;20.739402513956087;Player26;2.0;1.8237174360633683;21;7;4.4
5669;4.4;222.9491;0.0;2017-07-24;['Session', 'Warm-up', 'Shifting-10vs10'];-2.0;-2.0;47.65924512915882;28.28873369868168;67.87506387147478;33.420907081503465;32.266468663304316;Player26;3.0;2.1744767732695776;24;7;5.0
5670;5.0;349.1308;0.0;2017-07-25;['Shifting-10vs10', 'Session', 'Warm-up', 'Game-11vs11 and se'];-2.0;-2.0;53.67488162645228;38.57478622756947;98.41087713201435;43.674666925158675;47.29286371587953;Player26;4.0;3.094027145148719;25;7;5.0
5671;5.0;217.8142;0.0;2017-07-26;['Set-pieces', 'Session', 'Warm-up', 'Preparation-to the'];-2.0;-2.0;43.20879191292947;20.30016665959576;36.956930589443736;13.31594406593632;20.85046041144024;Player26;2.0;1.2221823592288987;26;7;4.4
5673;4.1;165.1801;0.0;2017-07-28;['Finalisation', 'Session', 'Passing-drill squa'];-2.0;-2.0;38.856301068530776;16.03383664945792;31.35188886998736;15.076474252802825;29.346902266011032;Player26;3.0;1.2063803302451324;28;7;4.8
5674;4.8;241.1589;0.0;2017-07-29;['Preparation-to the', 'Warm-up', 'Session'];-2.0;-2.0;60.99524087849418;26.11663019942573;75.58681246186954;35.13585954296457;30.459632532073;Player26;3.0;2.312704373527241;29;7;4.4
5677;4.6;229.1983;0.0;2017-08-01;['Session', 'Warm-up', 'Preparation-to the'];2.0;2.0;54.4;23.7;28.0;23.2;61.3;Player26;6.0;1.9;1;8;4.4
5678;4.4;224.7537;0.0;2017-08-02;['Preparation-to the', 'Warm-up', 'Session'];3.0;1.0;53.8;23.6;35.2;21.3;20.3;Player26;2.0;1.3;2;8;4.4
5681;;301.0193;0.0;2017-08-05;['Session', 'Block-1', 'Warm-up', 'Set-pieces', 'Block-2'];-2.0;-2.0;48.7079785040063;29.715774359096102;68.54425192458122;30.100206675987806;34.30034041618545;Player26;3.0;2.1885893733556663;5;8;4.4
5684;4.4;304.5934;0.0;2017-08-08;['11vs-1 set pieces ', 'Session', 'Set-pieces', 'Warm-up'];-2.0;-2.0;50.76806746311612;31.732089872445826;83.04703916178805;38.047672388905696;34.0013293211088;Player26;3.0;2.5626465825183207;8;8;4.4
5687;5.0;319.9241;0.0;2017-08-11;['Session', 'Warm-up', 'Game-11v11', '11v1', 'Boxes-and set piec'];-2.0;-2.0;52.714833773117284;32.578929479764625;58.35103467720566;21.684240205940405;34.513775214195434;Player26;3.0;1.9569805899000483;11;8;5.0
5688;5.0;210.6954;0.0;2017-08-12;['Set-pieces', 'Warm-up', 'Session', 'Preparation-to the'];-2.0;-2.0;57.01693645236671;23.04053090823277;48.554829371260574;21.291946531203006;19.943491509019413;Player26;2.0;1.528791876054299;12;8;5.0
5692;5.0;441.94669999999996;0.0;2017-08-16;['7v7plus7', 'Functional-passing', 'Session', 'Defensive-line 5v7', 'Session', 'Warm-up'];-4.0;-4.0;103.01050325560763;62.38274739201947;123.35718034034059;62.611037277598975;83.5003325144346;Player26;8.0;4.334117206693502;16;8;
5693;;307.5817;0.0;2017-08-17;['Game-11vs11', 'Session', 'Warm-up', '11v1-and strength'];-2.0;-2.0;44.848363281520655;30.248192636102484;51.14034751674761;22.40450372471954;47.01787485154507;Player26;4.0;1.9753054581176497;17;8;4.8
5694;4.8;279.64;0.0;2017-08-18;['Session', 'Tactic-warm up', 'Game-11v11', 'Core-and set piece'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player26;3.0;0.0;18;8;5.0
5695;5.0;178.407;0.0;2017-08-19;['Session', 'Warm-up', '11v10'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player26;2.0;0.0;19;8;4.8
5698;4.8;249.3481;0.0;2017-08-22;['Defensive-line', 'Session', 'Warm-up'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player26;4.0;0.0;22;8;4.4
5699;4.4;366.3036;0.0;2017-08-23;['11v1-and set piece', '5v2', 'Game-11v11', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player26;4.0;0.0;23;8;
5700;;237.6328;0.0;2017-08-24;['Warm-up', 'Set-pieces', '11v10', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player26;3.0;0.0;24;8;
5703;;178.6502;0.0;2017-08-27;['Warm-up', 'Defensive-line', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player26;3.0;0.0;27;8;
5704;;295.0098;0.0;2017-08-28;['Session', 'Intermittent-run 2', '11v0', 'Warm-up'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player26;4.0;0.0;28;8;
5705;;607.6846;0.0;2017-08-29;['Game-11v11', 'Session', 'Passing-drill squa', 'Session'];-4.0;-4.0;0.0;0.0;0.0;0.0;0.0;Player26;7.0;0.0;29;8;
5706;;157.5794;0.0;2017-08-30;['Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player26;4.0;0.0;30;8;
5711;;251.2668;0.0;2017-09-04;['Session', 'Passing-drill', 'Warm-up', 'Possession-10v10 c'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player26;4.0;0.0;4;9;
5712;;447.6523;0.0;2017-09-05;['Warm-up', 'Shooting', 'Finalizations', 'Session', 'Game-11v11'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player26;4.0;0.0;5;9;
5713;;316.3536;0.0;2017-09-06;['Run-1', 'Intermittent-run-2', 'Defensive-phase 1', 'Run-3', 'Defensive-phase 2', 'Passing-drill', 'Session', 'Defensive-phase 3'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player26;3.0;0.0;6;9;
5714;;242.6315;0.0;2017-09-07;['Rotational-power a', 'Set-pieces and gen', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player26;2.0;0.0;7;9;
5715;;338.0512;0.0;2017-09-08;['11v1', 'Passing-drill dami', 'Game-11v11 with se', 'Session'];-2.0;-2.0;0.0;0.0;0.0;0.0;0.0;Player26;3.0;0.0;8;9;
