,splitName,playerName,workload,perceivedWorkload,metabolicWorkload,mechanicalWorkload,kinematicWorkload,cardioWorkload
128,Square-5vs5 20x20m,Player14,0.4,0.0,0.0,8.8,0.0,0
129,Second-half game,Player14,0.2,0.0,4.1,5.1,4.7,0
130,Session,Player16,2.9,91.3,37.6,33.2,49.2,0
131,Possession-10vs10 ,Player16,1.2,0.0,21.0,13.7,31.0,0
132,Theme-game 10vs10 ,Player16,0.7,0.0,15.2,13.1,11.7,0
133,warm-up and mov sk,Player16,0.1,0.0,0.0,2.1,0.0,0
134,First-half game,Player16,0.4,0.0,8.6,7.8,0.0,0
135,Square-5vs5 20x20m,Player16,0.3,0.0,0.0,5.2,0.0,0
136,Second-half game,Player16,0.3,0.0,6.5,5.3,5.2,0
137,warm-up and mov sk,Player19,0.2,0.0,0.0,3.3,0.0,0
138,Second-half game,Player19,0.2,0.0,3.8,5.5,0.0,0
139,First-half game,Player19,0.3,0.0,4.3,6.0,0.0,0
140,Square-5vs5 20x20m,Player19,0.4,0.0,1.6,11.1,0.0,0
141,Session,Player19,2.9,91.3,19.4,40.4,0.0,0
142,Possession-10vs10 ,Player19,0.7,0.0,9.4,16.5,0.0,0
143,Theme-game 10vs10 ,Player19,0.5,0.0,8.2,11.6,0.0,0
144,Theme-game 10vs10 ,Player24,1.0,0.0,13.6,28.5,10.2,0
145,Second-half game,Player24,0.5,0.0,7.7,14.4,5.4,0
146,Possession-10vs10 ,Player24,1.2,0.0,15.3,34.3,16.7,0
147,Session,Player24,3.0,52.2,32.3,96.8,37.1,0
148,Square-5vs5 20x20m,Player24,0.8,0.0,3.0,21.2,0.0,0
149,First-half game,Player24,0.5,0.0,5.9,13.8,0.0,0
150,warm-up and mov sk,Player24,0.9,0.0,0.0,17.6,0.0,0
151,Session,Player25,3.0,91.3,37.0,54.4,39.9,0
152,Second-half game,Player25,0.3,0.0,6.1,7.4,0.0,0
153,First-half game,Player25,0.4,0.0,9.1,8.2,6.9,0
154,Theme-game 10vs10 ,Player25,0.7,0.0,15.2,16.4,11.6,0
155,Possession-10vs10 ,Player25,0.9,0.0,17.9,18.4,0.0,0
156,Square-5vs5 20x20m,Player25,0.7,0.0,3.8,19.4,0.0,0
157,warm-up and mov sk,Player25,0.1,0.0,0.0,1.8,0.0,0
158,First-half game,Player32,0.4,0.0,8.4,7.9,8.7,0
159,Session,Player32,2.6,71.8,28.0,58.4,39.5,0
160,Square-5vs5 20x20m,Player32,0.6,0.0,0.0,12.5,0.0,0
161,warm-up and mov sk,Player32,0.2,0.0,0.0,4.7,0.0,0
162,Theme-game 10vs10 ,Player32,0.8,0.0,15.4,17.1,13.6,0
163,Possession-10vs10 ,Player32,1.0,0.0,11.3,26.7,0.0,0
164,Second-half game,Player32,0.4,0.0,6.3,8.6,0.0,0
165,Warm-up,Player5,0.1,0.0,2.3,2.9,0.0,0
166,Yo-yo-IRT L2,Player5,1.5,0.0,28.0,33.1,0.0,0
167,Session,Player5,2.5,72.0,30.2,35.7,0.0,0
168,Yo-yo-IRT L2,Player6,1.3,0.0,25.1,32.8,13.8,0
169,Warm-up,Player6,0.2,0.0,4.0,4.4,0.0,0
170,Session,Player6,2.2,72.4,29.0,36.6,16.2,0
171,Yo-yo-IRT L2,Player7,1.9,0.0,32.4,43.3,0.0,0
172,Warm-up,Player7,0.3,0.0,5.4,8.1,0.0,0
173,Session,Player7,3.0,81.5,37.4,51.1,0.0,0
174,Session,Player10,2.5,72.0,28.7,37.0,0.0,0
175,Yo-yo-IRT L2,Player10,1.5,0.0,26.7,33.0,0.0,0
176,Warm-up,Player10,0.2,0.0,2.1,4.0,0.0,0
177,Yo-yo-IRT L2,Player14,1.3,0.0,21.7,29.7,0.0,0
178,Warm-up,Player14,0.1,0.0,2.2,2.8,0.0,0
179,Session,Player14,2.6,81.0,23.9,32.4,0.0,0
180,Session,Player16,2.6,72.0,39.1,38.5,0.0,0
181,Yo-yo-IRT L2,Player16,1.7,0.0,34.9,34.8,0.0,0
182,Warm-up,Player16,0.2,0.0,4.2,4.0,0.0,0
183,Yo-yo-IRT L2,Player19,1.2,0.0,24.7,24.7,0.0,0
184,Warm-up,Player19,0.1,0.0,2.1,2.8,0.0,0
185,Session,Player19,2.6,81.0,26.6,27.1,0.0,0
186,Warm-up,Player24,0.3,0.0,4.3,8.7,0.0,0
187,Session,Player24,2.7,63.4,34.9,60.4,0.0,0
188,Yo-yo-IRT L2,Player24,2.1,0.0,30.8,51.8,0.0,0
189,Warm-up,Player25,0.2,0.0,4.7,3.6,0.0,0
190,Yo-yo-IRT L2,Player25,1.2,0.0,23.5,24.4,0.0,0
191,Session,Player25,2.8,90.1,28.1,27.6,0.0,0
192,Yo-yo-IRT L2,Player32,1.6,0.0,26.7,35.7,0.0,0
193,Warm-up,Player32,0.2,0.0,3.3,5.0,0.0,0
194,Session,Player32,2.3,63.0,30.0,40.6,0.0,0
195,Game-half pitch,Player2,1.0,0.0,22.4,22.7,15.7,0
196,Session,Player2,1.5,40.4,28.2,26.3,24.0,0
197,Rehab,Player2,,0.0,0.0,0.0,0.0,0
198,Aerobic-work,Player2,0.3,0.0,5.8,0.0,0.0,0
199,Aerobic-work,Player5,0.4,0.0,8.0,2.8,11.3,0
200,Session,Player5,1.2,30.3,24.3,17.3,25.8,0
201,Game-half pitch,Player5,0.7,0.0,16.0,14.1,13.4,0
202,Rehab,Player5,0.0,0.0,0.7,0.0,0.0,0
203,Session,Player6,1.5,40.4,25.5,33.1,21.3,0
204,Aerobic-work,Player6,0.4,0.0,4.9,8.6,0.0,0
205,Rehab,Player6,,0.0,0.0,0.0,0.0,0
206,Game-half pitch,Player6,0.9,0.0,19.3,22.5,14.1,0
207,Rehab,Player7,,0.0,0.0,0.0,0.0,0
208,Game-half pitch,Player7,0.9,0.0,16.0,20.1,16.8,0
209,Session,Player7,1.5,40.4,24.0,26.7,25.4,0
210,Aerobic-work,Player7,0.4,0.0,7.8,7.1,6.9,0
211,Rehab,Player10,,0.0,0.0,0.0,0.0,0
212,Session,Player10,1.4,40.0,22.4,17.6,22.9,0
213,Game-half pitch,Player10,0.8,0.0,17.5,14.8,13.9,0
214,Aerobic-work,Player10,0.2,0.0,5.0,3.1,0.0,0
215,Game-half pitch,Player14,0.9,0.0,19.2,19.0,15.6,0
216,Rehab,Player14,,0.0,0.0,0.0,0.0,0
217,Session,Player14,1.1,25.2,20.8,21.5,22.9,0
218,Aerobic-work,Player14,0.1,0.0,1.6,2.3,0.0,0
219,Session,Player16,1.7,55.5,12.9,18.3,0.0,0
220,Rehab,Player16,,0.0,0.0,0.0,0.0,0
221,Game-half pitch,Player16,0.6,0.0,8.5,16.0,0.0,0
222,Aerobic-work,Player16,0.2,0.0,4.5,0.0,0.0,0
223,Aerobic-work,Player19,0.3,0.0,5.4,0.0,0.0,0
224,Rehab,Player19,,0.0,0.0,0.0,0.0,0
225,Game-half pitch,Player19,0.9,0.0,15.7,19.9,15.0,0
226,Session,Player19,1.4,40.4,21.3,22.6,24.2,0
227,Session,Player24,2.0,40.4,29.3,57.7,23.7,0
228,Aerobic-work,Player24,0.3,0.0,6.0,5.1,0.0,0
229,Rehab,Player24,,0.0,0.0,0.0,0.0,0
230,Game-half pitch,Player24,1.7,0.0,22.8,51.3,14.9,0
231,Aerobic-work,Player25,0.2,0.0,4.6,3.7,0.0,0
232,Game-half pitch,Player25,0.8,0.0,16.4,14.4,15.4,0
233,Rehab,Player25,0.1,0.0,1.0,0.0,0.0,0
234,Session,Player25,1.6,50.5,22.1,18.9,24.4,0
235,Session,Player32,1.9,60.6,22.1,29.2,24.3,0
236,Aerobic-work,Player32,0.2,0.0,3.4,3.0,0.0,0
237,Rehab,Player32,0.1,0.0,0.0,1.4,0.0,0
238,Game-half pitch,Player32,1.0,0.0,18.0,25.2,15.0,0
239,First-intermittent,Player2,0.3,0.0,6.8,6.0,0.0,0
240,First-possession,Player2,0.6,0.0,10.4,12.2,0.0,0
241,Second-possession,Player2,0.6,0.0,9.5,12.9,0.0,0
242,Aerobic-work,Player2,1.7,0.0,33.0,34.1,0.0,0
243,Game-66m,Player2,1.2,0.0,29.3,23.8,19.1,0
244,Session,Player2,3.0,72.1,61.7,57.6,50.1,0
245,Second-intermitten,Player2,0.3,0.0,6.7,3.9,0.0,0
246,Warm-up,Player2,,0.0,0.0,0.0,0.0,0
247,Second-possession,Player5,0.4,0.0,6.8,8.0,0.0,0
248,First-intermittent,Player5,0.4,0.0,7.5,6.1,7.6,0
249,First-possession,Player5,0.3,0.0,6.3,7.3,0.0,0
250,Second-intermitten,Player5,0.3,0.0,7.7,5.3,7.6,0
251,Warm-up,Player5,,0.0,0.0,0.0,0.0,0
252,Aerobic-work,Player5,1.3,0.0,27.8,26.5,24.9,0
253,Game-66m,Player5,0.7,0.0,15.2,14.2,13.0,0
254,Session,Player5,2.6,72.1,43.0,40.6,41.6,0
255,Second-possession,Player6,0.3,0.0,4.1,8.4,0.0,0
256,Warm-up,Player6,,0.0,0.0,0.0,0.0,0
257,Session,Player6,2.4,72.1,36.9,32.5,40.1,0
258,First-possession,Player6,0.4,0.0,8.3,6.2,0.0,0
259,Game-66m,Player6,0.7,0.0,14.2,12.5,12.9,0
260,Second-intermitten,Player6,0.2,0.0,5.3,3.4,0.0,0
261,Aerobic-work,Player6,1.1,0.0,22.9,20.1,23.3,0
262,First-intermittent,Player6,0.3,0.0,5.7,3.4,6.3,0
263,Second-possession,Player7,0.4,0.0,6.1,9.7,0.0,0
264,Game-66m,Player7,0.8,0.0,15.3,18.7,16.0,0
265,First-intermittent,Player7,0.3,0.0,6.0,4.6,7.6,0
266,Aerobic-work,Player7,1.3,0.0,25.8,28.4,24.5,0
267,First-possession,Player7,0.5,0.0,8.4,12.3,0.0,0
268,Second-intermitten,Player7,0.3,0.0,5.7,5.9,0.0,0
269,Warm-up,Player7,,0.0,0.0,0.0,0.0,0
270,Session,Player7,2.6,72.1,41.1,46.7,42.8,0
271,Second-intermitten,Player10,0.3,0.0,6.5,5.9,0.0,0
272,Second-possession,Player10,0.6,0.0,10.3,14.8,0.0,0
273,First-intermittent,Player10,0.3,0.0,6.2,7.4,7.2,0
274,First-possession,Player10,0.6,0.0,9.6,13.9,0.0,0
275,Warm-up,Player10,0.0,0.0,0.0,0.9,0.0,0
276,Session,Player10,3.0,72.1,56.1,61.5,47.7,0
277,Aerobic-work,Player10,1.7,0.0,32.0,40.6,26.0,0
278,Game-66m,Player10,1.1,0.0,24.1,20.5,19.4,0
279,Warm-up,Player14,,0.0,0.0,0.0,0.0,0
280,Second-possession,Player14,0.6,0.0,9.7,14.0,0.0,0
281,Aerobic-work,Player14,1.6,0.0,29.8,32.4,0.0,0
282,Game-66m,Player14,0.8,0.0,14.6,17.6,15.2,0
283,First-intermittent,Player14,0.2,0.0,5.3,3.4,0.0,0
284,Session,Player14,2.7,72.1,44.5,50.7,42.8,0
285,First-possession,Player14,0.6,0.0,9.8,12.2,0.0,0
286,Second-intermitten,Player14,0.2,0.0,5.5,3.9,0.0,0
287,Game-66m,Player16,0.6,0.0,10.9,14.9,12.3,0
288,Aerobic-work,Player16,1.3,0.0,28.4,19.7,30.5,0
289,Session,Player16,2.5,72.1,39.2,34.5,47.0,0
290,First-possession,Player16,0.4,0.0,5.1,6.8,10.9,0
291,Warm-up,Player16,,0.0,0.0,0.0,0.0,0
292,Second-intermitten,Player16,0.3,0.0,8.9,4.0,0.0,0
293,Second-possession,Player16,0.2,0.0,4.8,4.6,0.0,0
294,First-intermittent,Player16,0.4,0.0,10.0,5.2,0.0,0
295,Session,Player19,2.5,72.1,36.8,42.0,45.7,0
296,First-possession,Player19,0.3,0.0,5.7,7.4,0.0,0
297,First-intermittent,Player19,0.3,0.0,6.5,7.2,0.0,0
298,Second-intermitten,Player19,0.3,0.0,6.5,3.8,0.0,0
299,Second-possession,Player19,0.4,0.0,5.4,8.8,0.0,0
300,Aerobic-work,Player19,1.2,0.0,24.4,25.0,0.0,0
301,Game-66m,Player19,0.7,0.0,12.5,17.5,13.1,0
302,Warm-up,Player19,,0.0,0.0,0.0,0.0,0
303,Game-66m,Player24,1.2,0.0,18.2,34.2,16.0,0
304,Second-possession,Player24,0.9,0.0,11.2,27.8,8.1,0
305,Aerobic-work,Player24,2.2,0.0,37.8,59.6,31.9,0
306,Second-intermitten,Player24,0.3,0.0,7.2,5.9,0.0,0
307,First-intermittent,Player24,0.3,0.0,6.7,5.5,7.7,0
308,First-possession,Player24,0.8,0.0,12.9,22.5,8.7,0
309,Warm-up,Player24,,0.0,0.0,0.0,0.0,0
310,Session,Player24,3.2,48.1,56.1,93.6,50.5,0
311,Session,Player25,2.7,72.1,52.5,38.4,47.6,0
312,First-possession,Player25,0.4,0.0,8.1,8.7,0.0,0
313,Aerobic-work,Player25,1.5,0.0,34.3,23.5,0.0,0
314,First-intermittent,Player25,0.3,0.0,8.4,3.6,0.0,0
315,Second-possession,Player25,0.5,0.0,9.8,9.3,0.0,0
316,Warm-up,Player25,,0.0,0.0,0.0,0.0,0
317,Second-intermitten,Player25,0.3,0.0,8.4,2.8,0.0,0
318,Game-66m,Player25,0.8,0.0,18.2,15.0,15.0,0
319,First-possession,Player32,0.5,0.0,7.9,10.2,0.0,0
320,Aerobic-work,Player32,1.5,0.0,27.7,31.6,28.2,0
321,Second-intermitten,Player32,0.3,0.0,5.7,5.0,8.6,0
322,Session,Player32,2.8,72.1,45.6,52.1,47.5,0
323,First-intermittent,Player32,0.3,0.0,6.4,5.4,0.0,0
324,Second-possession,Player32,0.5,0.0,8.1,12.3,0.0,0
325,Warm-up,Player32,,0.0,0.0,0.0,0.0,0
326,Game-66m,Player32,0.9,0.0,18.1,20.9,17.0,0
327,Passing-drill squa,Player2,0.4,0.0,0.0,8.1,0.0,0
328,Session,Player2,0.7,9.5,12.0,18.9,0.0,0
329,Shooting,Player2,0.4,0.0,8.1,8.5,0.0,0
330,Warm-up,Player2,0.1,0.0,2.8,2.5,0.0,0
331,Session,Player5,1.7,34.6,17.5,50.6,17.3,0
332,Shifting-and ball ,Player5,1.6,0.0,15.8,49.6,13.3,0
333,Warm-up,Player5,0.1,0.0,1.8,1.1,0.0,0
334,Passing-drill squa,Player6,0.5,0.0,0.0,10.7,0.0,0
335,Session,Player6,0.9,19.0,10.4,26.1,12.6,0
336,Shooting,Player6,0.4,0.0,6.8,12.4,4.5,0
337,Warm-up,Player6,0.2,0.0,2.3,4.4,0.0,0
338,Shooting,Player7,0.4,0.0,6.7,9.6,0.0,0
339,Passing-drill squa,Player7,0.4,0.0,2.6,9.7,0.0,0
340,Session,Player7,1.1,28.5,11.6,21.5,0.0,0
341,Warm-up,Player7,0.1,0.0,2.3,2.6,0.0,0
342,Shifting-and ball ,Player10,1.4,0.0,16.0,44.8,14.5,0
343,Warm-up,Player10,0.1,0.0,2.2,1.9,0.0,0
344,Session,Player10,1.4,23.1,18.2,46.2,18.9,0
345,Passing-drill squa,Player14,,0.0,0.0,0.0,0.0,0
346,Warm-up,Player14,0.1,0.0,1.9,0.0,0.0,0
347,Session,Player14,0.4,9.5,8.3,8.1,0.0,0
348,Shooting,Player14,0.2,0.0,5.7,4.2,0.0,0
349,Session,Player16,2.0,34.6,26.3,52.5,0.0,0
350,Warm-up,Player16,0.1,0.0,2.7,2.3,0.0,0
351,Shifting-and ball ,Player16,2.0,0.0,23.7,50.8,0.0,0
352,Passing-drill squa,Player19,0.4,0.0,0.0,7.1,0.0,0
353,Shooting,Player19,0.3,0.0,5.1,8.0,0.0,0
354,Session,Player19,0.6,9.5,8.0,17.7,0.0,0
355,Warm-up,Player19,0.1,0.0,2.3,3.0,0.0,0
356,Warm-up,Player24,0.4,0.0,2.6,9.9,0.0,0
357,Session,Player24,1.4,9.5,12.7,46.6,0.0,0
358,Shooting,Player24,0.6,0.0,6.9,16.1,0.0,0
359,Passing-drill squa,Player24,0.8,0.0,3.6,21.8,0.0,0
360,Session,Player25,1.4,34.0,11.3,30.4,0.0,0
361,Shifting-and ball ,Player25,1.0,0.0,7.8,28.2,0.0,0
362,Warm-up,Player25,0.2,0.0,3.5,2.9,0.0,0
363,Passing-drill squa,Player32,0.5,0.0,2.2,15.0,0.0,0
364,Warm-up,Player32,0.1,0.0,2.4,1.8,0.0,0
365,Shooting,Player32,0.6,0.0,7.3,15.5,0.0,0
366,Session,Player32,1.3,28.5,11.7,32.9,0.0,0
367,Session,Player1,0.7,11.3,13.8,16.4,17.6,0
368,Warm-up,Player1,0.0,0.0,0.0,0.9,0.0,0
369,11vs1,Player1,0.7,0.0,13.8,15.6,15.0,0
370,Warm-up,Player2,0.1,0.0,1.2,0.0,0.0,0
371,11vs1,Player2,0.9,0.0,21.0,15.7,17.2,0
372,Session,Player2,0.9,11.5,22.1,16.3,21.1,0
373,Warm-up,Player5,,0.0,0.0,0.0,0.0,0
374,Session,Player5,1.2,22.8,18.9,9.5,38.8,0
375,11vs1,Player5,1.2,0.0,18.8,9.2,37.3,0
376,Session,Player6,0.9,23.0,13.4,17.1,18.6,0
377,11vs1,Player6,0.7,0.0,13.2,15.5,15.8,0
378,Warm-up,Player6,0.1,0.0,0.0,1.7,0.0,0
379,11vs1,Player7,0.2,0.0,0.0,4.3,0.0,0
380,Session,Player7,0.4,11.5,0.0,4.9,0.0,0
381,Warm-up,Player7,,0.0,0.0,0.0,0.0,0
382,11vs1,Player10,0.9,0.0,17.1,12.3,21.4,0
383,Session,Player10,0.9,11.3,17.2,12.5,24.1,0
384,Warm-up,Player10,,0.0,0.0,0.0,0.0,0
385,Session,Player14,1.0,22.9,16.9,16.0,21.2,0
386,11vs1,Player14,0.8,0.0,16.7,15.9,17.5,0
387,Warm-up,Player14,,0.0,0.0,0.0,0.0,0
388,Warm-up,Player16,,0.0,0.0,0.0,0.0,0
389,11vs1,Player16,0.4,0.0,5.6,10.6,0.0,0
390,Session,Player16,0.8,22.7,5.7,11.3,0.0,0
391,Session,Player19,0.7,11.5,9.6,15.9,18.6,0
392,11vs1,Player19,0.7,0.0,9.5,14.4,14.6,0
393,Warm-up,Player19,,0.0,0.0,0.0,0.0,0
394,11vs1,Player24,0.4,0.0,3.4,11.4,0.0,0
395,Warm-up,Player24,0.1,0.0,0.0,2.6,0.0,0
396,Session,Player24,0.8,23.1,3.6,13.9,0.0,0
397,11vs1,Player25,0.3,0.0,5.3,8.3,0.0,0
398,Warm-up,Player25,,0.0,0.0,0.0,0.0,0
399,Session,Player25,0.7,22.8,5.3,8.3,0.0,0
400,11vs1,Player29,0.5,0.0,7.7,13.3,0.0,0
401,Session,Player29,0.8,22.6,7.7,13.3,0.0,0
402,Warm-up,Player29,,0.0,0.0,0.0,0.0,0
403,Warm-up,Player32,,0.0,0.0,0.0,0.0,0
404,Session,Player32,0.9,23.0,6.8,17.9,0.0,0
405,11vs1,Player32,0.7,0.0,6.7,17.8,0.0,0
406,Functional-trainin,Player2,0.9,0.0,11.6,24.9,16.0,0
407,4vs4-plus 2 or 4vs,Player2,0.3,0.0,5.4,6.9,5.4,0
408,Session,Player2,2.1,70.1,19.5,35.5,23.8,0
409,Warm-up,Player2,0.2,0.0,2.7,4.0,0.0,0
410,4vs4-plus 2 and 4v,Player5,0.4,0.0,8.9,10.0,6.9,0
411,Defensive-tactic,Player5,1.1,0.0,11.8,28.4,0.0,0
412,Warm-up,Player5,0.1,0.0,2.1,1.3,0.0,0
413,Session,Player5,1.9,57.6,22.8,40.4,21.8,0
414,Session,Player6,2.1,76.0,16.4,26.1,19.1,0
415,4vs4-plus 2 or 4vs,Player6,0.3,0.0,3.6,4.1,7.6,0
416,Warm-up,Player6,0.1,0.0,1.9,2.2,0.0,0
417,Functional-trainin,Player6,0.7,0.0,11.2,20.0,10.0,0
418,4vs4-plus 2 or 4vs,Player7,0.3,0.0,3.2,5.7,6.8,0
419,Functional-trainin,Player7,1.0,0.0,13.2,23.8,23.4,0
420,Session,Player7,2.1,70.1,18.7,29.0,32.1,0
421,Warm-up,Player7,0.1,0.0,2.3,0.0,0.0,0
422,4vs4-plus 2 and 4v,Player10,0.6,0.0,8.6,15.9,8.8,0
423,Session,Player10,2.1,57.6,22.8,50.4,23.5,0
424,Defensive-tactic,Player10,1.2,0.0,10.9,31.0,0.0,0
425,Warm-up,Player10,0.1,0.0,2.2,2.0,0.0,0
426,Session,Player14,1.5,46.8,16.4,23.5,20.7,0
427,Functional-trainin,Player14,0.7,0.0,9.3,18.2,14.8,0
428,4vs4-plus 2 or 4vs,Player14,0.2,0.0,5.1,4.6,0.0,0
429,Warm-up,Player14,0.1,0.0,2.2,1.4,0.0,0
430,Warm-up,Player16,0.1,0.0,3.3,1.0,0.0,0
431,Defensive-tactic,Player16,1.1,0.0,12.2,29.3,0.0,0
432,Session,Player16,2.0,57.6,27.0,39.5,26.3,0
433,4vs4-plus 2 and 4v,Player16,0.5,0.0,11.4,9.7,10.5,0
434,Warm-up,Player24,0.1,0.0,2.3,3.5,0.0,0
435,Session,Player24,2.1,58.5,20.6,48.1,28.7,0
436,4vs4-plus 2 or 4vs,Player24,0.5,0.0,5.7,11.4,0.0,0
437,Functional-trainin,Player24,1.3,0.0,12.7,33.7,24.6,0
438,4vs4-plus 2 and 4v,Player25,0.7,0.0,9.0,7.3,22.9,0
439,Warm-up,Player25,0.2,0.0,3.9,4.0,0.0,0
440,Defensive-tactic,Player25,1.1,0.0,10.2,28.2,0.0,0
441,Session,Player25,2.2,69.1,23.0,39.1,31.7,0
442,4vs4-plus 2 or 4vs,Player32,0.3,0.0,2.7,7.3,5.9,0
443,Warm-up,Player32,0.1,0.0,2.7,0.0,0.0,0
444,Session,Player32,1.9,58.5,20.2,34.2,32.9,0
445,Functional-trainin,Player32,1.1,0.0,15.0,23.9,24.1,0
446,Session,Player1,0.6,9.6,10.9,13.8,0.0,0
447,Intermittent-run,Player1,0.5,0.0,10.1,0.0,0.0,0
448,Session,Player2,0.2,4.7,2.3,4.7,0.0,0
449,Session,Player5,0.2,4.7,2.3,4.5,0.0,0
450,Session,Player6,0.2,4.7,1.3,4.5,0.0,0
451,Session,Player7,0.4,9.3,0.0,3.8,0.0,0
452,Session,Player10,0.3,9.3,1.6,4.3,0.0,0
453,Session,Player14,0.4,9.3,0.0,3.8,0.0,0
454,Session,Player16,0.4,9.3,0.0,3.6,0.0,0
455,Session,Player19,0.4,9.3,0.0,4.9,0.0,0
456,Session,Player24,0.3,9.3,1.0,7.6,0.0,0
457,Session,Player25,0.3,9.3,1.9,5.7,0.0,0
458,Session,Player29,0.9,19.1,17.7,16.6,0.0,0
459,Intermittent-run,Player29,0.7,0.0,14.8,11.4,0.0,0
460,Session,Player32,0.3,9.3,2.2,5.6,0.0,0
461,Second-half-game,Player1,0.6,0.0,5.9,15.2,0.0,0
462,First-aerobic work,Player1,0.8,0.0,11.4,4.9,23.7,0
463,First-half game,Player1,0.5,0.0,8.7,13.5,7.1,0
464,11vs1,Player1,1.6,0.0,37.2,26.1,30.0,0
465,Session,Player1,3.9,94.2,72.7,69.7,75.4,0
466,Warm-up,Player1,0.4,0.0,0.0,7.8,0.0,0
467,Second-aerobic wor,Player1,0.4,0.0,10.6,5.8,0.0,0
468,Aerobic-work plus ,Player1,1.9,0.0,35.5,37.7,43.2,0
469,Session,Player2,4.6,94.2,111.9,55.3,99.7,0
470,Warm-up,Player2,0.1,0.0,0.9,3.6,0.0,0
471,11vs1,Player2,2.5,0.0,65.3,21.1,55.2,0
472,First-half game,Player2,0.6,0.0,10.4,12.9,0.0,0
473,Second-aerobic wor,Player2,0.4,0.0,9.8,4.3,0.0,0
474,First-aerobic work,Player2,0.6,0.0,13.2,3.2,17.1,0
475,Aerobic-work plus ,Player2,2.1,0.0,46.0,32.4,43.5,0
476,Second-half-game,Player2,0.7,0.0,14.3,14.0,11.5,0
477,First-half game,Player5,0.3,0.0,5.4,5.3,6.5,0
478,Warm-up,Player5,0.1,0.0,0.0,2.9,0.0,0
479,Aerobic-work plus ,Player5,1.7,0.0,36.1,20.5,43.9,0
480,Second-half-game,Player5,0.3,0.0,6.2,4.3,6.2,0
481,Second-aerobic wor,Player5,0.5,0.0,10.9,4.7,11.5,0
482,11vs1,Player5,0.7,0.0,10.8,7.3,19.5,0
483,Session,Player5,3.2,94.2,47.3,28.8,62.8,0
484,First-aerobic work,Player5,0.8,0.0,14.3,7.1,24.6,0
485,Warm-up,Player6,0.3,0.0,2.5,8.3,0.0,0
486,Second-half-game,Player6,0.3,0.0,6.9,6.3,6.5,0
487,Session,Player6,4.0,94.2,89.3,50.5,78.1,0
488,First-half game,Player6,0.5,0.0,9.1,10.5,7.9,0
489,11vs1,Player6,2.0,0.0,51.8,22.5,37.7,0
490,First-aerobic work,Player6,0.6,0.0,11.4,1.3,16.1,0
491,Aerobic-work plus ,Player6,1.6,0.0,35.4,21.3,37.0,0
492,Second-aerobic wor,Player6,0.4,0.0,9.0,6.0,0.0,0
493,Second-aerobic wor,Player7,0.6,0.0,10.5,10.6,15.6,0
494,Aerobic-work plus ,Player7,1.8,0.0,37.0,24.4,45.9,0
495,First-aerobic work,Player7,0.8,0.0,14.2,4.2,22.2,0
496,Warm-up,Player7,0.2,0.0,1.8,5.7,0.0,0
497,First-half game,Player7,0.5,0.0,7.6,12.3,6.6,0
498,11vs1,Player7,1.4,0.0,33.6,20.8,27.5,0
499,Session,Player7,3.7,94.2,71.7,49.0,75.3,0
500,Second-half-game,Player7,0.4,0.0,5.7,8.2,7.4,0
501,First-aerobic work,Player10,0.8,0.0,14.5,4.9,24.8,0
502,Warm-up,Player10,0.2,0.0,1.2,5.8,0.0,0
503,11vs1,Player10,2.4,0.0,55.4,16.9,59.5,0
504,Second-aerobic wor,Player10,0.4,0.0,10.8,4.8,0.0,0
505,First-half game,Player10,0.6,0.0,12.5,11.7,11.7,0
506,Session,Player10,4.8,107.7,102.7,50.5,112.9,0
507,Second-half-game,Player10,0.5,0.0,9.4,10.4,7.2,0
508,Aerobic-work plus ,Player10,2.2,0.0,46.5,30.3,51.6,0
509,Session,Player14,3.9,80.8,88.3,53.6,83.9,0
510,First-aerobic work,Player14,0.7,0.0,11.9,3.5,21.8,0
511,Second-half-game,Player14,0.5,0.0,11.0,9.7,9.2,0
512,Aerobic-work plus ,Player14,1.9,0.0,39.0,26.8,46.1,0
513,11vs1,Player14,1.9,0.0,48.9,26.4,34.9,0
514,First-half game,Player14,0.5,0.0,8.5,11.9,7.4,0
515,Second-aerobic wor,Player14,0.5,0.0,9.2,4.6,12.2,0
516,Warm-up,Player14,0.1,0.0,0.9,3.1,0.0,0
517,Warm-up,Player16,0.2,0.0,0.0,4.1,0.0,0
518,First-half game,Player16,0.6,0.0,7.4,8.4,16.9,0
519,Session,Player16,3.2,80.8,61.6,30.6,73.5,0
520,Second-aerobic wor,Player16,0.6,0.0,17.1,3.7,0.0,0
521,First-aerobic work,Player16,1.1,0.0,19.4,0.0,24.8,0
522,11vs1,Player16,0.6,0.0,12.5,11.3,0.0,0
523,Aerobic-work plus ,Player16,2.2,0.0,48.5,17.1,57.7,0
524,Second-half-game,Player16,0.3,0.0,5.3,3.8,6.5,0
525,First-half game,Player19,0.3,0.0,5.7,7.6,0.0,0
526,Second-aerobic wor,Player19,0.7,0.0,11.1,5.7,20.7,0
527,Second-half-game,Player19,0.3,0.0,3.9,8.2,0.0,0
528,First-aerobic work,Player19,0.9,0.0,15.0,6.3,26.9,0
529,Aerobic-work plus ,Player19,2.0,0.0,35.2,23.6,53.4,0
530,11vs1,Player19,2.1,0.0,42.9,22.1,54.9,0
531,Session,Player19,4.3,94.2,78.6,51.2,109.9,0
532,Warm-up,Player19,0.3,0.0,0.0,6.8,0.0,0
533,Warm-up,Player24,0.5,0.0,0.0,9.6,0.0,0
